feats,Top,p.value,FDR,logFC,cluster,ranking,hgnc_symbol
ENST00000311549,65,0.00301362825642465,0.589817875373778,-0.100974576747043,1,12330,RPL21
ENST00000312143,92,0.00427572909876094,0.616402119965939,-0.109913288793297,1,12462,CMKLR1
ENST00000312584,539,0.00967211344030222,0.237998591018049,-0.0687828655461396,4,10813,TNFRSF10D
ENST00000312726,67,0.000449845683568544,0.0874767052169189,-0.146146119674894,4,12554,GUK1
ENST00000312994,474,0.00789374459002745,0.220666446818967,-0.0837138025374931,4,11386,EXD2
ENST00000313146,287,0.0074198780168399,0.342306000014341,-0.102780827219886,3,11966,ISG20L2
ENST00000313806,286,0.00741437746824071,0.342306000014341,-0.259393645755721,3,13152,RCAN1
ENST00000313871,301,0.00822748245330571,0.360277493384377,-0.109783690739165,3,12097,AKAP17A
ENST00000314133,221,0.00736787068590215,0.439296589525128,0.381193324463948,2,28,COX8A
ENST00000314393,213,0.00517344734180045,0.314476552035511,-0.0908487484515903,3,11674,ZHX2
ENST00000314485,344,0.00496815513168242,0.189597828068228,-0.144419603828321,4,12533,IGSF8
ENST00000314583,165,0.001726549719603,0.138783205642997,-0.0901547043448908,4,11578,HCLS1
ENST00000315322,230,0.00766891401860493,0.439296589525128,-0.0878546547125757,2,11719,IFT22
ENST00000315792,256,0.0088260515031714,0.446180202062386,0.465570872894114,2,14,TCIM
ENST00000316170,128,0.00293825778935154,0.295243085785801,-0.106337375471451,3,12041,GCNT2
ENST00000316185,147,0.00337745912932305,0.295243085785801,-0.144281097842187,3,12594,SLC2A11
ENST00000316423,343,0.00494762876723367,0.189597828068228,-0.0713398098773997,4,10925,UGDH
ENST00000316660,139,0.00131041467536336,0.125036185894563,-0.127573015129906,4,12318,PMAIP1
ENST00000316788,73,0.00207449204117033,0.376903944411535,-0.199041893257795,2,13035,AP3S1
ENST00000317276,16,0.000300188223605223,0.197092927318442,-0.170729071114856,3,12825,PER1
ENST00000317551,169,0.00898167873839463,0.700861988439462,-0.0922657296916576,1,12138,CERS5
ENST00000317578,338,0.00483119024095724,0.189574189839692,-0.0983680821517643,4,11792,SIX5
ENST00000318238,362,0.00996401782156801,0.361891377693218,-0.070143484845735,3,10936,SAMD9L
ENST00000318388,104,0.00309001193555403,0.384565930609367,0.532712840230553,2,3,NDUFV2
ENST00000318504,161,0.00491786125445796,0.403095486915274,-0.127559569533712,2,12517,ZNF185
ENST00000318607,259,0.00336125763436383,0.171941860162865,-0.25071731385827,4,13082,PABPC1
ENST00000318663,77,0.00352251914260252,0.600982054259023,0.426200969868795,1,19,ORAI3
ENST00000318683,549,0.0099485204785684,0.239008611358441,-0.0490290948277257,4,9666,B3GNT3
ENST00000319264,22,7.40773757108391e-05,0.0431463155293199,-0.145160868798685,4,12542,LURAP1L
ENST00000320280,137,0.00414646939088026,0.400546419923534,-0.261313056560495,2,13172,SCAMP1
ENST00000320694,413,0.00630955243213507,0.20240797114798,-0.0868686477445421,4,11495,PIK3R1
ENST00000320936,42,0.00185850132566936,0.572238461964797,-0.157446802711863,1,12896,CIRBP
ENST00000320954,156,0.00808219693303561,0.687142166172123,-0.190304289103686,1,13048,CRTAP
ENST00000321030,57,0.00265440317019321,0.589817875373778,-0.30510386024937,1,13227,PRPF31
ENST00000321130,254,0.0032857164855437,0.170495024109072,-0.0794226845323946,4,11255,PRORP
ENST00000321256,297,0.00810959342338337,0.360277493384377,0.3646048539106,3,32,NCBP2
ENST00000321437,275,0.00367293415374207,0.176878813067436,-0.132463936205209,4,12387,RAB8B
ENST00000322716,36,0.00159282396717353,0.563213063459584,-0.171335563578105,1,12972,EPM2AIP1
ENST00000322843,53,0.00238337824354885,0.585527649346247,-0.0877089173827162,1,12024,B4GALNT3
ENST00000322927,41,0.000196290781815487,0.0634976741272879,-0.175230926382424,4,12793,ZNF335
ENST00000322989,108,0.00224505471533272,0.275705191569054,-0.137236910382553,3,12516,RPS15A
ENST00000323460,62,0.000387647467230768,0.0829252960948658,-0.143288407472797,4,12519,SENP5
ENST00000323670,223,0.0053940243130909,0.314476552035511,-0.198625804775303,3,12984,C19orf12
ENST00000323786,167,0.00517983395540123,0.407337234845665,-0.204146061618931,2,13047,COG4
ENST00000324015,329,0.00926764441784785,0.361891377693218,-0.0570335906649422,3,10242,SERPINF2
ENST00000324015,525,0.00931617876122771,0.234554275118134,-0.0524709034117468,4,9893,SERPINF2
ENST00000324602,23,0.00112631606525382,0.563213063459584,-0.15498843779238,1,12876,LILRB1
ENST00000324871,33,0.000541405809689238,0.197092927318442,-0.144302530091756,3,12595,METTL1
ENST00000324907,172,0.0053346778569997,0.407337234845665,-0.133969952844416,2,12593,GRHL1
ENST00000325234,129,0.00119618288320215,0.122984291317132,-0.183875515606632,4,12854,PLCB3
ENST00000325509,96,0.00292012586316213,0.384565930609367,-0.0844250339798511,2,11626,MSC
ENST00000326005,177,0.00953888256373295,0.702568924031077,-0.286796942397079,1,13220,OAZ2
ENST00000326071,334,0.00936075997543525,0.361891377693218,-0.0596695139157985,3,10404,NOL4L
ENST00000326856,248,0.00835835931515596,0.446180202062386,-0.0741791784132478,2,11283,KLK15
ENST00000327031,282,0.00959834269585657,0.449556097545854,-0.0501951026796181,2,10015,FLII
ENST00000327031,538,0.00965275109449222,0.237963638970725,-0.0457779336438117,4,9429,FLII
ENST00000327040,547,0.00992271197701583,0.239008611358441,-0.237790586489863,4,13046,PSD3
ENST00000327355,102,0.000844684082946805,0.106787075352095,-0.396293307576337,4,13236,FAM174B
ENST00000328089,302,0.00824695884762529,0.360277493384377,-0.0681360813930162,3,10838,SPSB1
ENST00000328703,475,0.00790770888779105,0.220666446818967,-0.113911844404209,4,12112,HAX1
ENST00000328880,401,0.00602778850198115,0.199367977311162,-0.105250126557547,4,11947,HCAR2
ENST00000328933,324,0.00916734204036496,0.361891377693218,-0.0595661802888257,3,10397,SYNGR1
ENST00000328945,148,0.0014351261271453,0.12759928653792,-0.18095033346844,4,12831,SDR42E1
ENST00000329146,346,0.00497652310948558,0.189597828068228,-0.0838842226701312,4,11398,CRIP2
ENST00000329152,78,0.000553488716764447,0.0926115155759632,-0.142972827186792,4,12515,LZTS3
ENST00000329235,283,0.00728480797357509,0.341407802662638,-0.127235754725529,3,12389,AP1S2
ENST00000329321,85,0.00154806320012444,0.241552496744122,-0.158930594723169,3,12730,GPR39
ENST00000329421,255,0.00637164764159192,0.331400637923269,-0.367428208022566,3,13232,MARCKSL1
ENST00000329970,48,0.00211576932698497,0.584613512162534,0.497306497946114,1,6,GTF3C6
ENST00000330236,197,0.00472376627497727,0.314476552035511,-0.0791352825382367,3,11307,ZKSCAN8
ENST00000330501,170,0.00526056883137263,0.407337234845665,-0.17573906853661,2,12924,ZNF397
ENST00000330574,258,0.00646893957552603,0.332548626318611,-0.247101005680702,3,13126,INTS5
ENST00000330579,303,0.00825296833050569,0.360277493384377,-0.102671025776034,3,11963,NOC4L
ENST00000330676,323,0.00464505355616313,0.188939025402814,-0.0770903462918456,4,11171,TLCD2
ENST00000330701,321,0.00461008269510041,0.188939025402814,-0.117369339716432,4,12164,ZFP41
ENST00000330817,224,0.00752332116268558,0.439296589525128,-0.112417736715085,2,12292,ALG12
ENST00000331457,88,0.00166082782990523,0.24711572720039,-0.33494104006828,3,13225,DRG1
ENST00000331944,194,0.00211634467891146,0.143154107193914,-0.212666095806147,4,12986,CYTOR
ENST00000331968,231,0.00552470176620742,0.314476552035511,-0.0624158526660277,3,10559,PRKD1
ENST00000332118,87,0.00408656964449287,0.616402119965939,-0.083557568629192,1,11919,SRPRA
ENST00000332395,238,0.00287444011237893,0.160183610128075,-0.149316115532168,4,12585,DDX28
ENST00000333050,226,0.00549020812412494,0.314476552035511,-0.128053849553067,3,12397,TMEM186
ENST00000333219,72,0.000479899518763439,0.0874767052169189,-0.146921945661962,4,12564,ING1
ENST00000333677,19,0.000979054813063386,0.563213063459584,-0.223668960955535,1,13134,ARHGEF37
ENST00000334141,537,0.00964379843939597,0.237963638970725,-0.0529509934677996,4,9921,ZSCAN2
ENST00000334982,272,0.00364638149468215,0.176878813067436,-0.310813298346807,4,13180,NAA20
ENST00000335174,184,0.00203393489616844,0.143154107193914,-0.0943271131424591,4,11688,ANKRD37
ENST00000335183,388,0.0057620765895661,0.196965004658287,-0.08546295672121,4,11451,CDKN3
ENST00000335494,124,0.00282136768063564,0.295243085785801,-0.110054182228333,3,12105,TYSND1
ENST00000335815,145,0.00328249520479508,0.295243085785801,-0.10733447951227,3,12058,ZNF354A
ENST00000336053,5,8.18363833347064e-05,0.217079190433642,-0.194464863965936,2,13015,HNRNPC
ENST00000336283,28,0.000106302718468802,0.0483491178595932,-0.225603606394289,4,13026,SRA1
ENST00000336338,226,0.00755134359625711,0.439296589525128,-0.099691597451855,2,12036,SPAG17
ENST00000336505,380,0.00564739190230863,0.196965004658287,-0.0909757525636249,4,11600,SCAI
ENST00000337478,233,0.00776078053428241,0.439296589525128,-0.0849861997685419,2,11643,ITPRIP
ENST00000337537,66,0.00115248790470856,0.226927557786025,-0.218669856286203,3,13052,PPP2R5E
ENST00000337537,360,0.00519102473693046,0.189597828068228,-0.187205292198362,4,12879,PPP2R5E
ENST00000337908,326,0.00466117118073596,0.188939025402814,-0.0965663620653813,4,11745,MS4A4A
ENST00000337910,155,0.00477934061294198,0.403095486915274,-0.15433062306912,2,12794,RHOBTB1
ENST00000337917,199,0.00474187670218815,0.314476552035511,-0.0900542592535758,3,11655,AIF1
ENST00000338010,142,0.00324669699762211,0.295243085785801,-0.209567153754294,3,13026,ZNF385A
ENST00000338134,100,0.000825417621811864,0.106787075352095,-0.104495256106103,4,11932,KPTN
ENST00000338154,328,0.0092453056359328,0.361891377693218,-0.0743243667652176,3,11112,PHF8
ENST00000338222,143,0.00443035205465494,0.403095486915274,-0.293520779665824,2,13210,UBQLN2
ENST00000338272,99,0.00474542854529132,0.629083702481055,0.277040272932679,1,113,TMEM167B
ENST00000338380,506,0.0301773838541585,0.702568924031077,0.478003252345876,1,9,SLPI
ENST00000338447,42,0.000652408323616239,0.197092927318442,-0.196169027704343,3,12975,NAA40
ENST00000338483,173,0.00927919744812225,0.702568924031077,-0.172199348158193,1,12976,MAFF
ENST00000338977,35,0.000559984831693371,0.197092927318442,-0.119451525972144,3,12273,ZNF721
ENST00000339413,272,0.0091503441876626,0.446180202062386,-0.088818794109508,2,11751,YIF1B
ENST00000339413,322,0.00915565451858893,0.361891377693218,-0.0880464567694253,3,11598,YIF1B
ENST00000339600,182,0.0057347567576094,0.417912521297656,0.369727088297919,2,34,NDUFA4
ENST00000340258,41,0.000635650049289521,0.197092927318442,-0.179057953620137,3,12871,RASSF4
ENST00000340553,402,0.00607123587940036,0.200305476289769,-0.0660370847360429,4,10693,FOXN2
ENST00000340623,139,0.00711243294555471,0.676211126177819,-0.122531258275541,1,12612,C2orf88
ENST00000340623,70,0.000463568985890584,0.0874767052169189,-0.130122195427361,4,12363,C2orf88
ENST00000340879,211,0.00234716664018778,0.146605771577497,-0.0981935051755141,4,11789,IP6K2
ENST00000341060,382,0.00570654915438113,0.196965004658287,-0.290844291645265,4,13155,TDP2
ENST00000341191,245,0.0030946407812865,0.16752743135593,-0.094965923857103,4,11704,ZNF823
ENST00000341369,81,0.000572404309135765,0.0926115155759632,-0.197328828389667,4,12922,PTMA
ENST00000341942,18,0.000314509509815465,0.219796784955403,-0.514571233581031,2,13262,LAMTOR4
ENST00000342219,162,0.00169683100182534,0.138783205642997,-0.121478264855791,4,12228,ISM2
ENST00000342245,58,0.000870199421151239,0.197092927318442,-0.160665556547127,3,12746,SMPD1
ENST00000342502,23,7.74685823399187e-05,0.0431463155293199,-0.184521693999885,4,12859,IKBIP
ENST00000342669,179,0.00403471312620686,0.298951956384814,0.67008798292701,3,1,SNRPD2
ENST00000343003,122,0.00360218972200713,0.391605264614594,-0.164255961106465,2,12856,SPATA13
ENST00000343433,171,0.00910891402402316,0.702568924031077,-0.132490303302652,1,12717,FYB2
ENST00000343544,375,0.00558109712588693,0.196965004658287,-0.124792710720451,4,12289,THNSL2
ENST00000343677,33,0.00013416824750119,0.0539234383820691,-0.214570787512582,4,12995,H1-2
ENST00000344111,160,0.00166653925981777,0.13814568876852,-0.274517171727061,4,13131,COX19
ENST00000344529,93,0.00283307944679145,0.384565930609367,-0.1480357146317,2,12739,PIGC
ENST00000344683,233,0.00556561102225195,0.314476552035511,-0.0666796692283976,3,10767,MCPH1
ENST00000344951,478,0.00795284336722208,0.220666446818967,-0.100846120918877,4,11853,CUL3
ENST00000345249,277,0.00945898762771018,0.449556097545854,-0.125352216361653,2,12489,PPM1B
ENST00000345714,101,0.000831771237195946,0.106787075352095,-0.108876564155612,4,12033,SGK3
ENST00000347136,291,0.00998540446669312,0.450151635684048,-0.12907352189364,2,12534,GPR107
ENST00000348370,215,0.00719863688307901,0.439296589525128,-0.173286075436351,2,12907,RNF111
ENST00000348419,79,0.00141489200167596,0.23524864494109,-0.139243724520399,3,12537,CNN2
ENST00000348495,121,0.00264307439149539,0.289711534333913,-0.166806080744562,3,12792,SSBP4
ENST00000349394,424,0.0066020827798891,0.205723746052826,-0.0591534693402843,4,10300,NXPH4
ENST00000349752,318,0.0088808984612392,0.361891377693218,-0.0653525535279515,3,10695,GALNT14
ENST00000350427,130,0.00676151518737181,0.676211126177819,-0.127591867172805,1,12669,C7orf25
ENST00000350761,508,0.00876386243974287,0.228809266807696,-0.0687825202965519,4,10812,INPP5K
ENST00000350997,264,0.00898974521366652,0.446180202062386,-0.142731221497078,2,12687,FADS1
ENST00000351293,129,0.00297077162092917,0.295243085785801,-0.090349285113266,3,11661,CAMK2G
ENST00000353555,190,0.00457913274850682,0.314476552035511,0.404105196101499,3,19,BSG
ENST00000354410,125,0.00118339074056812,0.122984291317132,-0.120043929945073,4,12205,MEF2A
ENST00000354600,253,0.00869219478555385,0.446180202062386,-0.110604051285262,2,12251,TP63
ENST00000354611,240,0.00589460538548939,0.325750630115608,-0.113413857797192,3,12176,TYW5
ENST00000355190,61,0.00172446098866076,0.366817198534974,-0.103683436948176,2,12121,C6orf89
ENST00000355358,314,0.00866567836499282,0.361891377693218,-0.0971491282446,3,11840,GATA3-AS1
ENST00000355377,31,0.00050160390086647,0.197092927318442,-0.373405749619128,3,13236,SYT17
ENST00000355485,284,0.00387923761395022,0.180684427121732,-0.124070971032359,4,12278,VANGL1
ENST00000355527,429,0.00666899548382957,0.205723746052826,-0.137106289355128,4,12445,DHCR7
ENST00000355619,247,0.00828230219630446,0.444729449512494,-0.201201695768934,2,13039,FBXL3
ENST00000355689,101,0.00302670452685806,0.384565930609367,-0.135138690808592,2,12606,IFT70A
ENST00000356157,164,0.00172540543927179,0.138783205642997,-0.11914281998214,4,12189,KATNAL2
ENST00000356208,43,0.000235013003966346,0.0710151751512846,-0.100633470514166,4,11851,RBM38
ENST00000356341,356,0.00512446286848019,0.189597828068228,-0.207592205680175,4,12965,PAK1
ENST00000356524,123,0.00276258658982911,0.295243085785801,-0.3924432259002,3,13245,SAA1
ENST00000356542,254,0.00635911454188411,0.331400637923269,-0.102829651377233,3,11967,C6orf132
ENST00000356641,83,0.00147218860967431,0.23524864494109,-0.122716074000967,3,12322,ARHGEF12
ENST00000357039,13,0.000274962066707457,0.219796784955403,-0.382875730322475,2,13251,PEX2
ENST00000357146,122,0.00275825061716817,0.295243085785801,-0.0908177475989552,3,11673,PSMD12
ENST00000357324,76,0.00132659784296841,0.229157523462267,-0.147539194313526,3,12635,ATP13A1
ENST00000357355,13,3.57859270279653e-05,0.0362328402296218,-0.140995586854629,4,12490,ADGRE5
ENST00000357460,361,0.00994017232784526,0.361891377693218,-0.129228165767464,3,12414,HOMEZ
ENST00000357484,142,0.00439767547643482,0.403095486915274,-0.13039381190843,2,12549,ARPIN
ENST00000357537,149,0.00144612574585807,0.12759928653792,-0.091533717179261,4,11614,GPALPP1
ENST00000357736,31,0.00145495616122147,0.563213063459584,-0.258332582845025,1,13192,MAFG
ENST00000357997,296,0.00406453571511155,0.181055969523023,-0.252510263792857,4,13084,ANKLE2
ENST00000358022,123,0.00109631614956413,0.118214968224951,-0.155542262840146,4,12655,TUSC1
ENST00000358053,106,0.00312452538795745,0.384565930609367,-0.215900616727776,2,13073,OSBPL2
ENST00000358337,119,0.00614964202388485,0.676211126177819,-0.107630161565696,1,12433,WDR55
ENST00000358344,310,0.00437996139103016,0.186945223011815,-0.0849887125608663,4,11430,HNRNPAB
ENST00000358372,157,0.0048627653286028,0.403095486915274,-0.174428564629195,2,12916,WTAP
ENST00000358432,155,0.00800327319755728,0.684822015607756,-0.139062179219872,1,12772,EPHA2
ENST00000358465,354,0.00983224377574328,0.361891377693218,-0.184456081397577,3,12909,TRIM33
ENST00000358607,265,0.00669759236607839,0.333799856912592,-0.191647203952723,3,12951,REX1BD
ENST00000358888,41,0.000884660201228458,0.283836253059182,-0.153451704811186,2,12787,RPL41
ENST00000358935,110,0.000885665255879549,0.106787075352095,-0.205574877480488,4,12960,MARCHF5
ENST00000359003,288,0.00747474878776971,0.342306000014341,-0.25134180704977,3,13137,NCOA6
ENST00000359044,384,0.00574559011157923,0.196965004658287,-0.0978454298563829,4,11778,ZNF574
ENST00000359314,171,0.00532963483336495,0.407337234845665,-0.333044082524266,2,13232,CD2AP
ENST00000359470,294,0.00403434244207,0.181055969523023,-0.0959274547125076,4,11731,C1orf116
ENST00000359543,350,0.00971424953299988,0.361891377693218,-0.147639573211405,3,12637,EMP2
ENST00000360244,58,0.00163734012143127,0.366817198534974,-0.376614057832207,2,13248,APH1A
ENST00000360803,315,0.00871597093659158,0.361891377693218,-0.174956660226895,3,12845,GTPBP4
ENST00000360871,345,0.00497536547137721,0.189597828068228,-0.0839160356976021,4,11399,PRDM10
ENST00000361113,92,0.00171414060939726,0.24711572720039,-0.159304051080439,3,12734,ZNF627
ENST00000361383,314,0.00446272860343063,0.188323061923643,-0.20493829830828,4,12955,CTNNBL1
ENST00000361384,118,0.00346468372493641,0.389424578337556,-0.100569587030944,2,12053,DCLRE1A
ENST00000361413,86,0.00407287251259641,0.616402119965939,-0.0940723127137892,1,12172,KIAA0753
ENST00000361427,306,0.00422062725241571,0.182935226303234,-0.238021792254626,4,13047,HMGN2
ENST00000361564,277,0.00377215531866433,0.180614064951065,-0.206273233068641,4,12962,OSTC
ENST00000361671,62,0.00173543055487245,0.366817198534974,-0.142797878605898,2,12689,NAA35
ENST00000361735,17,0.000884019733587437,0.563213063459584,-0.18014579631976,1,13008,METTL13
ENST00000361828,103,0.000849241486025245,0.106787075352095,-0.207331832949613,4,12963,OPA1
ENST00000362012,91,0.00279543923566552,0.384565930609367,0.497622337219987,2,6,PTGS1
ENST00000362012,214,0.00523605561813322,0.314476552035511,-0.334587141726938,3,13224,PTGS1
ENST00000362091,118,0.00252728130208678,0.284062134826923,-0.260148898876902,3,13153,FBH1
ENST00000366592,276,0.00368080769106629,0.176878813067436,-0.092104899780207,4,11630,GPR137B
ENST00000366600,110,0.0023209717612748,0.275993982088591,-0.152144096802638,3,12670,B3GALNT2
ENST00000366658,85,0.00257887900782687,0.384565930609367,-0.153903924439811,2,12790,ARV1
ENST00000366690,117,0.00339246127431923,0.384565930609367,-0.0695915098116308,2,11106,RAB4A
ENST00000366711,94,0.00437758511547312,0.617658631771488,-0.155969343089885,1,12884,IBA57
ENST00000366771,179,0.00198101183818558,0.143154107193914,-0.199451147824909,4,12936,ERMARD
ENST00000366913,17,4.75078122487936e-05,0.0362328402296218,-0.143791636887483,4,12525,MTARC2
ENST00000366956,85,0.000642631458958187,0.100273188707793,-0.144593722421771,4,12536,PTPN14
ENST00000366988,152,0.00776488342919903,0.676211126177819,-0.274891732055506,1,13211,NENF
ENST00000366994,509,0.00878793730149373,0.228987057818686,-0.071896567173881,4,10961,INTS7
ENST00000367029,334,0.00477864565275188,0.189459580378439,-0.0969383883282505,4,11758,G0S2
ENST00000367242,37,0.000765897079917322,0.274543053268742,-0.112778909138439,2,12303,TMEM183A
ENST00000367321,126,0.00655784849235573,0.676211126177819,-0.123789887864016,1,12624,MTHFD1L
ENST00000367385,246,0.00614661100510421,0.328773221066036,-0.209038183688387,3,13021,NEK7
ENST00000367393,28,0.000444193539559175,0.197092927318442,-0.170168158101397,3,12823,C1orf53
ENST00000367435,47,0.000255485385834162,0.0710151751512846,-0.186588780140733,4,12871,CDC73
ENST00000367463,248,0.00314839195312406,0.168375493847921,-0.100143443790281,4,11838,UST
ENST00000367470,202,0.00220025401800616,0.143789454841557,-0.107558568755112,4,11995,ODR4
ENST00000367478,127,0.00382251146511707,0.399088427069905,-0.11791906983976,2,12379,TPR
ENST00000367590,278,0.00950555656000746,0.449556097545854,-0.0978447304973867,2,11985,XPR1
ENST00000367771,431,0.00668528496937105,0.205723746052826,-0.0693522297486967,4,10840,SCYL3
ENST00000367875,515,0.00897834819233332,0.231222974902751,-0.118206198465739,4,12175,POGK
ENST00000368172,154,0.00476580124291563,0.403095486915274,-0.0964810852314667,2,11950,KIRREL1
ENST00000368457,267,0.0035254331548079,0.175037940301438,-0.122906965125653,4,12262,PYGO2
ENST00000368465,42,0.000898825501657667,0.283836253059182,-0.173175469301979,2,12904,PBXIP1
ENST00000368575,112,0.00330527148294153,0.384565930609367,-0.228219761452719,2,13107,RAB13
ENST00000368644,323,0.00916093535833869,0.361891377693218,-0.0547797039970178,3,10085,GLRX3
ENST00000368706,216,0.00239318447323476,0.146948174391262,-0.0937096060813539,4,11676,S100A16
ENST00000368716,214,0.00718110066837677,0.439296589525128,-0.183942494474667,2,12967,S100A4
ENST00000368850,186,0.00608838743548867,0.432014290784773,-0.0597557880280929,2,10594,SLC16A10
ENST00000368926,223,0.00739866087230035,0.439296589525128,-0.0913441512168199,2,11811,C1orf56
ENST00000368984,284,0.00733109924002217,0.34226510213994,-0.0762329849323143,3,11191,HTRA1
ENST00000369077,507,0.00875722986306183,0.228809266807696,-0.066842954021825,4,10740,MCMBP
ENST00000369099,145,0.00139424274284956,0.126796254463263,-0.164214828946343,4,12716,C1orf54
ENST00000369208,10,2.24475834430505e-05,0.0297722299205179,-0.213660782427867,4,12991,SIM1
ENST00000369259,39,0.000194786153379523,0.0634976741272879,-0.131319314151409,4,12377,CHD1L
ENST00000369271,210,0.00231113122585663,0.145964444993031,-0.110889245552801,4,12064,AFAP1L2
ENST00000369287,432,0.00670375856230789,0.205814698638633,-0.185710054292469,4,12865,CCDC186
ENST00000369487,140,0.00324166064714654,0.295243085785801,-0.0907469119151621,3,11667,CD58
ENST00000369489,110,0.00548942483487056,0.652228103118812,-0.196122171405719,1,13064,CD58
ENST00000369603,536,0.00962291179049713,0.237963638970725,-0.0621507382770359,4,10484,SMNDC1
ENST00000369754,19,0.000359524195758263,0.197092927318442,-0.163240215423912,3,12769,TENT5A
ENST00000369755,317,0.00885489986483692,0.361891377693218,-0.117850949472257,3,12256,SLK
ENST00000369816,75,0.00334704965867025,0.589817875373778,-0.13152896457073,1,12706,ELOVL4
ENST00000370056,13,0.00021690076733619,0.197092927318442,-0.480574091740949,3,13259,VAV3
ENST00000370069,138,0.00416763974586803,0.400546419923534,-0.139511117415964,2,12656,GMEB2
ENST00000370110,175,0.00195516001306545,0.143154107193914,-0.16459596963023,4,12722,NPM3
ENST00000370169,155,0.00357860293478248,0.295243085785801,-0.0890319392365482,3,11627,POLL
ENST00000370509,90,0.00170250172682314,0.24711572720039,-0.471121790770816,3,13258,CREG1
ENST00000370521,320,0.00460397379269241,0.188939025402814,-0.225980421487046,4,13027,PKN2
ENST00000370557,505,0.0086638954701986,0.227543060636127,-0.175765405026346,4,12799,ATP11C
ENST00000370565,156,0.00483852433472746,0.403095486915274,-0.0975926698915247,2,11977,CLCA2
ENST00000370630,4,5.02216339557581e-05,0.134568334449699,-0.158827605601916,3,12729,CTBS
ENST00000370812,528,0.00936162222607176,0.234554275118134,-0.0882600938634261,4,11528,PIGK
ENST00000370873,175,0.00391200154968137,0.295243085785801,0.631457150409747,3,2,PSMA7
ENST00000371019,327,0.00923242675624785,0.361891377693218,-0.081623645769683,3,11411,FRAT2
ENST00000371249,255,0.00874943278726315,0.446180202062386,-0.101224718592775,2,12068,SORBS1
ENST00000371269,131,0.00301354895335327,0.295243085785801,-0.168414647613012,3,12812,DHCR24
ENST00000371383,169,0.00384702928343484,0.295243085785801,-0.158020521097843,3,12721,ENPP5
ENST00000371470,188,0.00440754399177202,0.310695581684276,-0.185924015291516,3,12917,MAGOH
ENST00000371579,158,0.00833850541169509,0.699959476426025,-0.121001522000087,1,12599,DPP7
ENST00000371608,183,0.00586307269375169,0.424928596378299,-0.113653768380697,2,12319,BCAS4
ENST00000371620,188,0.00206826120068581,0.143154107193914,-0.102478486098891,4,11896,PAXX
ENST00000371626,124,0.00643579913457856,0.676211126177819,-0.251220808356313,1,13182,TXNDC12
ENST00000371666,113,0.000947652948915698,0.109723329544447,-0.109832987754755,4,12050,IL13RA1
ENST00000371738,426,0.00662023768264903,0.205723746052826,-0.16489336931688,4,12724,DNLZ
ENST00000371998,275,0.00937957461008686,0.449556097545854,-0.0795309288611773,2,11475,NCOA3
ENST00000372090,459,0.00741924319488975,0.213738864472024,-0.0930837675827061,4,11655,TOE1
ENST00000372348,97,0.00465061715868702,0.629083702481055,-0.22724547105634,1,13143,ABL1
ENST00000372447,393,0.00590591070952412,0.198297354512386,-0.151541735199894,4,12608,C9orf78
ENST00000372542,109,0.00548072729230495,0.652228103118812,-0.0786631411136549,1,11781,SNX21
ENST00000372642,177,0.00554499471785247,0.412672210713148,-0.103258403084372,2,12107,ENDOG
ENST00000372842,259,0.00657144631235174,0.333799856912592,-0.0943860224120269,3,11769,CERCAM
ENST00000373053,239,0.00572887510928717,0.317916613282325,-0.227719603920889,3,13076,MCU
ENST00000373078,200,0.00676149497208043,0.439296589525128,-0.0980392801955384,2,11990,NAIF1
ENST00000373095,188,0.0104060984851788,0.702568924031077,0.47177406218865,1,10,EEIG1
ENST00000373115,74,0.00214522582440199,0.381517779103385,-0.105881736657863,2,12158,CHST3
ENST00000373188,222,0.00537466217094683,0.314476552035511,-0.0828517062843016,3,11452,MOCS1
ENST00000373202,472,0.0078304471739548,0.220032247602039,-0.0843657298642368,4,11411,SGPL1
ENST00000373279,321,0.00903640747580216,0.361891377693218,-0.0681268359544812,3,10837,FAM241B
ENST00000373365,48,0.000257010360194651,0.0710151751512846,-0.130714573224758,4,12369,GLO1
ENST00000373383,198,0.00473965156402578,0.314476552035511,-0.0910061244795718,3,11679,UPRT
ENST00000373451,176,0.00552858006575258,0.412672210713148,-0.101872126738908,2,12080,CMTR1
ENST00000373463,119,0.00352676792444947,0.391460419768145,-0.0996649340507208,2,12034,TMEM54
ENST00000373475,284,0.00965604202720248,0.449556097545854,-0.042184756797182,2,9437,S100PBP
ENST00000373567,21,6.5912573820148e-05,0.0416284984084106,-0.262050740639088,4,13110,SRC
ENST00000373699,209,0.00703323803018652,0.439296589525128,-0.100737614260658,2,12057,PPIL1
ENST00000374045,339,0.00485378512610619,0.189597828068228,-0.299618678118059,4,13166,TNFSF15
ENST00000374135,166,0.00382099907059857,0.295243085785801,-0.167368660083105,3,12800,GPN2
ENST00000374142,217,0.00525705744195209,0.314476552035511,-0.100594251310034,3,11920,ZDHHC18
ENST00000374199,193,0.00647618965191907,0.439296589525128,-0.133414235664256,2,12588,PRPF4
ENST00000374212,249,0.00619287061728501,0.328773221066036,-0.267078363962957,3,13166,SLC31A1
ENST00000374253,184,0.00600702758466407,0.431002104051582,-0.130837035478842,2,12555,CNKSR1
ENST00000374266,341,0.00489564250882741,0.189597828068228,-0.22758461429817,4,13029,ZNF593
ENST00000374392,50,0.00123555052877879,0.324866859006633,-0.149309348298522,2,12753,NCMAP
