gene_id,feature_id,lr,df,pvalue,adj_pvalue,external_gene_name
ENSG00000162373,ENST00000371833,,1,,,BEND5
ENSG00000162377,ENST00000371538,,1,,,COA7
ENSG00000162378,ENST00000294353,,1,,,ZYG11B
ENSG00000162390,ENST00000343744,,1,,,ACOT11
ENSG00000162391,ENST00000302250,,1,,,FAM151A
ENSG00000162396,ENST00000371279,,1,,,PARS2
ENSG00000162399,ENST00000651561,,1,,,BSND
ENSG00000162402,ENST00000294383,,1,,,USP24
ENSG00000162407,ENST00000371250,,1,,,PLPP3
ENSG00000162408,ENST00000377705,,1,,,NOL9
ENSG00000162409,ENST00000371244,,1,,,PRKAA2
ENSG00000162413,ENST00000377663,,1,,,KLHL21
ENSG00000162419,ENST00000373816,,1,,,GMEB1
ENSG00000162430,ENST00000374315,,1,,,SELENON
ENSG00000162433,ENST00000327299,,1,,,AK4
ENSG00000162434,ENST00000465376,,1,,,JAK1
ENSG00000162437,ENST00000294428,,1,,,RAVER2
ENSG00000162441,ENST00000400903,,1,,,LZIC
ENSG00000162441,ENST00000471853,,1,,,LZIC
ENSG00000162458,ENST00000375771,,1,,,FBLIM1
ENSG00000162458,ENST00000509138,,1,,,FBLIM1
ENSG00000162511,ENST00000294507,,1,,,LAPTM5
ENSG00000162512,ENST00000339394,,1,,,SDC3
ENSG00000162517,ENST00000373703,,1,,,PEF1
ENSG00000162521,ENST00000373493,,1,,,RBBP4
ENSG00000162522,ENST00000401073,,1,,,NHSL3
ENSG00000162542,ENST00000294543,,1,,,TMCO4
ENSG00000162542,ENST00000375127,,1,,,TMCO4
ENSG00000162543,ENST00000375099,,1,,,UBXN10
ENSG00000162545,ENST00000375078,,1,,,CAMK2N1
ENSG00000162552,ENST00000290167,,1,,,WNT4
ENSG00000162585,ENST00000378546,,1,,,FAAP20
ENSG00000162591,ENST00000697102,,1,,,MEGF6
ENSG00000162591,ENST00000356575,,1,,,MEGF6
ENSG00000162595,ENST00000646789,,1,,,DIRAS3
ENSG00000162600,ENST00000371226,,1,,,OMA1
ENSG00000162601,ENST00000493821,,1,,,MYSM1
ENSG00000162604,ENST00000472357,,1,,,TM2D1
ENSG00000162607,ENST00000339950,,1,,,USP1
ENSG00000162613,ENST00000474632,,1,,,FUBP1
ENSG00000162613,ENST00000370768,,1,,,FUBP1
ENSG00000162614,ENST00000342754,,1,,,NEXN
ENSG00000162614,ENST00000330010,,1,,,NEXN
ENSG00000162616,ENST00000370763,,1,,,DNAJB4
ENSG00000162623,ENST00000370867,,1,,,TYW3
ENSG00000162627,ENST00000306121,,1,,,SNX7
ENSG00000162642,ENST00000471115,,1,,,C1orf52
ENSG00000162642,ENST00000294661,,1,,,C1orf52
ENSG00000162645,ENST00000370466,,1,,,GBP2
ENSG00000162650,ENST00000369869,,1,,,ATXN7L2
ENSG00000162654,ENST00000355754,,1,,,GBP4
ENSG00000162654,ENST00000471938,,1,,,GBP4
ENSG00000162664,ENST00000340281,,1,,,ZNF326
ENSG00000162688,ENST00000637337,,1,,,AGL
ENSG00000162688,ENST00000370161,,1,,,AGL
ENSG00000162692,ENST00000603679,,1,,,VCAM1
ENSG00000162694,ENST00000535414,,1,,,EXTL2
ENSG00000162695,ENST00000357650,,1,,,SLC30A7
ENSG00000162702,ENST00000294740,,1,,,ZNF281
ENSG00000162704,ENST00000359856,,1,,,ARPC5
ENSG00000162714,ENST00000462139,,1,,,ZNF496
ENSG00000162729,ENST00000314485,,1,,,IGSF8
ENSG00000162734,ENST00000368076,,1,,,PEA15
ENSG00000162734,ENST00000360472,,1,,,PEA15
ENSG00000162736,ENST00000294785,,1,,,NCSTN
ENSG00000162736,ENST00000699533,,1,,,NCSTN
ENSG00000162745,ENST00000294794,,1,,,OLFML2B
ENSG00000162755,ENST00000475934,,1,,,KLHDC9
ENSG00000162757,ENST00000294811,,1,,,C1orf74
ENSG00000162769,ENST00000366971,,1,,,FLVCR1
ENSG00000162772,ENST00000492118,,1,,,ATF3
ENSG00000162775,ENST00000618772,,1,,,RBM15
ENSG00000162775,ENST00000654015,,1,,,RBM15
ENSG00000162777,ENST00000369752,,1,,,DENND2D
ENSG00000162777,ENST00000468692,,1,,,DENND2D
ENSG00000162783,ENST00000367577,,1,,,IER5
ENSG00000162813,ENST00000544404,,1,,,BPNT1
ENSG00000162817,ENST00000294889,,1,,,C1orf115
ENSG00000162825,ENST00000369373,,1,,,NBPF20
ENSG00000162836,ENST00000609196,,1,,,ACP6
ENSG00000162849,ENST00000366518,,1,,,KIF26B
ENSG00000162851,ENST00000366514,,1,,,TFB2M
ENSG00000162852,ENST00000366513,,1,,,CNST
ENSG00000162869,ENST00000476199,,1,,,PPP1R21
ENSG00000162878,ENST00000294964,,1,,,PKDCC
ENSG00000162885,ENST00000366600,,1,,,B3GALNT2
ENSG00000162889,ENST00000367103,,1,,,MAPKAPK2
ENSG00000162894,ENST00000367091,,1,,,FCMR
ENSG00000162896,ENST00000356495,,1,,,PIGR
ENSG00000162909,ENST00000487223,,1,,,CAPN2
ENSG00000162923,ENST00000678917,,1,,,WDR26
ENSG00000162928,ENST00000295030,,1,,,PEX13
ENSG00000162929,ENST00000402291,,1,,,SANBR
ENSG00000162949,ENST00000465450,,1,,,CAPN13
ENSG00000162951,ENST00000295057,,1,,,LRRTM1
ENSG00000162959,ENST00000295065,,1,,,MEMO1
ENSG00000162961,ENST00000342166,,1,,,DPY30
ENSG00000162961,ENST00000452582,,1,,,DPY30
ENSG00000162971,ENST00000354611,,1,,,TYW5
ENSG00000162971,ENST00000452512,,1,,,TYW5
ENSG00000162972,ENST00000392290,,1,,,MAIP1
ENSG00000162976,ENST00000441908,,1,,,SLC66A3
ENSG00000162980,ENST00000295087,,1,,,ARL5A
ENSG00000162994,ENST00000494539,,1,,,CLHC1
ENSG00000163001,ENST00000403007,,1,,,CFAP36
ENSG00000163006,ENST00000412964,,1,,,CCDC138
ENSG00000163026,ENST00000406895,,1,,,WDCP
ENSG00000163029,ENST00000351948,,1,,,SMC6
ENSG00000163041,ENST00000366815,,1,,,H3-3A
ENSG00000163064,ENST00000295206,,1,,,EN1
ENSG00000163069,ENST00000381431,,1,,,SGCB
ENSG00000163072,ENST00000317647,,1,,,NOSTRIN
ENSG00000163075,ENST00000413369,,1,,,CFAP221
ENSG00000163075,ENST00000475569,,1,,,CFAP221
ENSG00000163082,ENST00000321276,,1,,,SGPP2
ENSG00000163093,ENST00000392663,,1,,,BBS5
ENSG00000163104,ENST00000354268,,1,,,SMARCAD1
ENSG00000163110,ENST00000437932,,1,,,PDLIM5
ENSG00000163121,ENST00000451794,,1,,,NEURL3
ENSG00000163125,ENST00000401000,,1,,,RPRD2
ENSG00000163126,ENST00000476975,,1,,,ANKRD23
ENSG00000163131,ENST00000680288,,1,,,CTSS
ENSG00000163131,ENST00000368985,,1,,,CTSS
ENSG00000163131,ENST00000680664,,1,,,CTSS
ENSG00000163132,ENST00000382723,,1,,,MSX1
ENSG00000163138,ENST00000360916,,1,,,PACRGL
ENSG00000163138,ENST00000503585,,1,,,PACRGL
ENSG00000163138,ENST00000506648,,1,,,PACRGL
ENSG00000163156,ENST00000368905,,1,,,SCNM1
ENSG00000163159,ENST00000368892,,1,,,VPS72
ENSG00000163161,ENST00000646042,,1,,,ERCC3
ENSG00000163166,ENST00000295321,,1,,,IWS1
ENSG00000163171,ENST00000611976,,1,,,CDC42EP3
ENSG00000163191,ENST00000271638,,1,,,S100A11
ENSG00000163214,ENST00000457308,,1,,,DHX57
ENSG00000163219,ENST00000479844,,1,,,ARHGAP25
ENSG00000163220,ENST00000368738,,1,,,S100A9
ENSG00000163235,ENST00000295400,,1,,,TGFA
ENSG00000163249,ENST00000295414,,1,,,CCNYL1
ENSG00000163251,ENST00000295417,,1,,,FZD5
ENSG00000163257,ENST00000382247,,1,,,DCAF16
ENSG00000163281,ENST00000295448,,1,,,GNPDA2
ENSG00000163281,ENST00000507534,,1,,,GNPDA2
ENSG00000163281,ENST00000609092,,1,,,GNPDA2
ENSG00000163291,ENST00000512733,,1,,,PAQR3
ENSG00000163297,ENST00000403729,,1,,,ANTXR2
ENSG00000163312,ENST00000440639,,1,,,HELQ
ENSG00000163312,ENST00000508591,,1,,,HELQ
ENSG00000163322,ENST00000475656,,1,,,ABRAXAS1
ENSG00000163328,ENST00000614352,,1,,,GPR155
ENSG00000163331,ENST00000309950,,1,,,DAPL1
ENSG00000163344,ENST00000368467,,1,,,PMVK
ENSG00000163346,ENST00000368465,,1,,,PBXIP1
ENSG00000163347,ENST00000295522,,1,,,CLDN1
ENSG00000163348,ENST00000368457,,1,,,PYGO2
ENSG00000163349,ENST00000626993,,1,,,HIPK1
ENSG00000163349,ENST00000361587,,1,,,HIPK1
ENSG00000163359,ENST00000473258,,1,,,COL6A3
ENSG00000163362,ENST00000413687,,1,,,INAVA
ENSG00000163364,ENST00000295549,,1,,,LINC01116
ENSG00000163374,ENST00000442834,,1,,,YY1AP1
ENSG00000163374,ENST00000368339,,1,,,YY1AP1
ENSG00000163378,ENST00000615922,,1,,,EOGT
ENSG00000163382,ENST00000368235,,1,,,NAXE
ENSG00000163389,ENST00000295588,,1,,,POGLUT1
ENSG00000163393,ENST00000369503,,1,,,SLC22A15
ENSG00000163399,ENST00000295598,,1,,,ATP1A1
ENSG00000163412,ENST00000425534,,1,,,EIF4E3
ENSG00000163428,ENST00000295628,,1,,,LRRC58
ENSG00000163430,ENST00000469005,,1,,,FSTL1
ENSG00000163435,ENST00000359651,,1,,,ELF3
ENSG00000163435,ENST00000367284,,1,,,ELF3
ENSG00000163444,ENST00000367242,,1,,,TMEM183A
ENSG00000163453,ENST00000295666,,1,,,IGFBP7
ENSG00000163463,ENST00000295682,,1,,,KRTCAP2
ENSG00000163463,ENST00000487350,,1,,,KRTCAP2
ENSG00000163466,ENST00000315717,,1,,,ARPC2
ENSG00000163468,ENST00000295688,,1,,,CCT3
ENSG00000163479,ENST00000295702,,1,,,SSR2
ENSG00000163481,ENST00000295704,,1,,,RNF25
ENSG00000163482,ENST00000419433,,1,,,STK36
ENSG00000163485,ENST00000367236,,1,,,ADORA1
ENSG00000163491,ENST00000691995,,1,,,NEK10
ENSG00000163507,ENST00000295746,,1,,,CIP2A
ENSG00000163510,ENST00000410053,,1,,,CWC22
ENSG00000163512,ENST00000420543,,1,,,AZI2
ENSG00000163512,ENST00000479665,,1,,,AZI2
ENSG00000163513,ENST00000295754,,1,,,TGFBR2
ENSG00000163517,ENST00000437379,,1,,,HDAC11
ENSG00000163517,ENST00000446613,,1,,,HDAC11
ENSG00000163527,ENST00000488151,,1,,,STT3B
ENSG00000163527,ENST00000295770,,1,,,STT3B
ENSG00000163528,ENST00000396914,,1,,,CHCHD4
ENSG00000163536,ENST00000446050,,1,,,SERPINI1
ENSG00000163536,ENST00000466865,,1,,,SERPINI1
ENSG00000163539,ENST00000464961,,1,,,CLASP2
ENSG00000163541,ENST00000393868,,1,,,SUCLG1
ENSG00000163545,ENST00000367157,,1,,,NUAK2
ENSG00000163558,ENST00000295797,,1,,,PRKCI
ENSG00000163558,ENST00000476635,,1,,,PRKCI
ENSG00000163565,ENST00000562225,,1,,,IFI16
ENSG00000163565,ENST00000295809,,1,,,IFI16
ENSG00000163577,ENST00000295822,,1,,,EIF5A2
ENSG00000163584,ENST00000463836,,1,,,RPL22L1
ENSG00000163584,ENST00000295830,,1,,,RPL22L1
ENSG00000163590,ENST00000498165,,1,,,PPM1L
ENSG00000163596,ENST00000617388,,1,,,ICA1L
ENSG00000163597,ENST00000661348,,1,,,SNHG16
ENSG00000163602,ENST00000477973,,1,,,RYBP
ENSG00000163602,ENST00000676660,,1,,,RYBP
ENSG00000163605,ENST00000710398,,1,,,PPP4R2
ENSG00000163607,ENST00000383677,,1,,,GTPBP8
ENSG00000163608,ENST00000383675,,1,,,NEPRO
ENSG00000163608,ENST00000314400,,1,,,NEPRO
ENSG00000163611,ENST00000295872,,1,,,SPICE1
ENSG00000163617,ENST00000295878,,1,,,CCDC191
ENSG00000163623,ENST00000295886,,1,,,NKX6-1
ENSG00000163624,ENST00000295887,,1,,,CDS1
ENSG00000163625,ENST00000425179,,1,,,WDFY3
ENSG00000163625,ENST00000514711,,1,,,WDFY3
ENSG00000163629,ENST00000436978,,1,,,PTPN13
ENSG00000163634,ENST00000295899,,1,,,THOC7
ENSG00000163635,ENST00000295900,,1,,,ATXN7
ENSG00000163636,ENST00000295901,,1,,,PSMD6
ENSG00000163638,ENST00000498707,,1,,,ADAMTS9
ENSG00000163644,ENST00000608933,,1,,,PPM1K
ENSG00000163655,ENST00000496455,,1,,,GMPS
ENSG00000163659,ENST00000295924,,1,,,TIPARP
ENSG00000163660,ENST00000295926,,1,,,CCNL1
ENSG00000163660,ENST00000474539,,1,,,CCNL1
ENSG00000163660,ENST00000461804,,1,,,CCNL1
ENSG00000163681,ENST00000659705,,1,,,SLMAP
ENSG00000163681,ENST00000705650,,1,,,SLMAP
ENSG00000163682,ENST00000511643,,1,,,RPL9
ENSG00000163683,ENST00000295958,,1,,,SMIM14
ENSG00000163686,ENST00000295962,,1,,,ABHD6
ENSG00000163694,ENST00000381795,,1,,,RBM47
ENSG00000163702,ENST00000497387,,1,,,IL17RC
ENSG00000163702,ENST00000696829,,1,,,IL17RC
ENSG00000163703,ENST00000383811,,1,,,CRELD1
ENSG00000163703,ENST00000435417,,1,,,CRELD1
ENSG00000163704,ENST00000707135,,1,,,PRRT3
ENSG00000163714,ENST00000467348,,1,,,U2SURP
ENSG00000163714,ENST00000473835,,1,,,U2SURP
ENSG00000163719,ENST00000353332,,1,,,MTMR14
ENSG00000163719,ENST00000606184,,1,,,MTMR14
ENSG00000163734,ENST00000296026,,1,,,CXCL3
ENSG00000163735,ENST00000296027,,1,,,CXCL5
ENSG00000163738,ENST00000423607,,1,,,MTHFD2L
ENSG00000163738,ENST00000461101,,1,,,MTHFD2L
ENSG00000163739,ENST00000395761,,1,,,CXCL1
ENSG00000163743,ENST00000380840,,1,,,RCHY1
ENSG00000163743,ENST00000324439,,1,,,RCHY1
ENSG00000163754,ENST00000296048,,1,,,GYG1
ENSG00000163755,ENST00000460822,,1,,,HPS3
ENSG00000163755,ENST00000296051,,1,,,HPS3
ENSG00000163781,ENST00000642236,,1,,,TOPBP1
ENSG00000163785,ENST00000623711,,1,,,RYK
ENSG00000163788,ENST00000429705,,1,,,SNRK
ENSG00000163795,ENST00000407879,,1,,,ZNF513
ENSG00000163798,ENST00000618046,,1,,,SLC4A1AP
ENSG00000163807,ENST00000296121,,1,,,KIAA1143
ENSG00000163811,ENST00000407426,,1,,,WDR43
ENSG00000163812,ENST00000339420,,1,,,ZDHHC3
ENSG00000163812,ENST00000424952,,1,,,ZDHHC3
ENSG00000163814,ENST00000425231,,1,,,CDCP1
ENSG00000163814,ENST00000296129,,1,,,CDCP1
ENSG00000163818,ENST00000699186,,1,,,LZTFL1
ENSG00000163820,ENST00000296137,,1,,,FYCO1
ENSG00000163823,ENST00000296140,,1,,,CCR1
ENSG00000163832,ENST00000461208,,1,,,ELP6
ENSG00000163832,ENST00000296149,,1,,,ELP6
ENSG00000163840,ENST00000296161,,1,,,DTX3L
ENSG00000163848,ENST00000360647,,1,,,ZNF148
ENSG00000163864,ENST00000506254,,1,,,NMNAT3
ENSG00000163866,ENST00000521580,,1,,,SMIM12
ENSG00000163867,ENST00000493328,,1,,,ZMYM6
ENSG00000163870,ENST00000355552,,1,,,TPRA1
ENSG00000163872,ENST00000305135,,1,,,YEATS2
ENSG00000163874,ENST00000373087,,1,,,ZC3H12A
ENSG00000163875,ENST00000373074,,1,,,MEAF6
ENSG00000163875,ENST00000296214,,1,,,MEAF6
ENSG00000163877,ENST00000296215,,1,,,SNIP1
ENSG00000163879,ENST00000296218,,1,,,DNALI1
ENSG00000163882,ENST00000452961,,1,,,POLR2H
ENSG00000163898,ENST00000296252,,1,,,LIPH
ENSG00000163900,ENST00000421852,,1,,,TMEM41A
ENSG00000163902,ENST00000296255,,1,,,RPN1
ENSG00000163904,ENST00000296257,,1,,,SENP2
ENSG00000163909,ENST00000372852,,1,,,HEYL
ENSG00000163918,ENST00000392481,,1,,,RFC4
ENSG00000163923,ENST00000296277,,1,,,RPL39L
ENSG00000163930,ENST00000460680,,1,,,BAP1
ENSG00000163930,ENST00000615113,,1,,,BAP1
ENSG00000163931,ENST00000462138,,1,,,TKT
ENSG00000163931,ENST00000423525,,1,,,TKT
ENSG00000163932,ENST00000697590,,1,,,PRKCD
ENSG00000163933,ENST00000296292,,1,,,RFT1
ENSG00000163935,ENST00000394752,,1,,,SFMBT1
ENSG00000163938,ENST00000418458,,1,,,GNL3
ENSG00000163939,ENST00000356770,,1,,,PBRM1
ENSG00000163947,ENST00000338458,,1,,,ARHGEF3
ENSG00000163950,ENST00000489418,,1,,,SLBP
ENSG00000163950,ENST00000488267,,1,,,SLBP
ENSG00000163956,ENST00000650182,,1,,,LRPAP1
ENSG00000163961,ENST00000318037,,1,,,RNF168
ENSG00000163964,ENST00000392391,,1,,,PIGX
ENSG00000163975,ENST00000296351,,1,,,MELTF
ENSG00000163975,ENST00000296350,,1,,,MELTF
ENSG00000164010,ENST00000372517,,1,,,ERMAP
ENSG00000164011,ENST00000372508,,1,,,ZNF691
ENSG00000164022,ENST00000510207,,1,,,AIMP1
ENSG00000164022,ENST00000672341,,1,,,AIMP1
ENSG00000164023,ENST00000394686,,1,,,SGMS2
ENSG00000164023,ENST00000690982,,1,,,SGMS2
ENSG00000164024,ENST00000296411,,1,,,METAP1
ENSG00000164039,ENST00000296424,,1,,,BDH2
ENSG00000164040,ENST00000520121,,1,,,PGRMC2
ENSG00000164045,ENST00000351231,,1,,,CDC25A
ENSG00000164048,ENST00000354698,,1,,,ZNF589
ENSG00000164051,ENST00000447018,,1,,,CCDC51
ENSG00000164053,ENST00000634384,,1,,,ATRIP
ENSG00000164062,ENST00000296456,,1,,,APEH
ENSG00000164066,ENST00000335251,,1,,,INTU
ENSG00000164068,ENST00000486102,,1,,,RNF123
ENSG00000164070,ENST00000296464,,1,,,HSPA4L
ENSG00000164073,ENST00000641686,,1,,,MFSD8
ENSG00000164073,ENST00000296468,,1,,,MFSD8
ENSG00000164074,ENST00000645843,,1,,,ABHD18
ENSG00000164074,ENST00000444616,,1,,,ABHD18
ENSG00000164077,ENST00000645862,,1,,,MON1A
ENSG00000164078,ENST00000296474,,1,,,MST1R
ENSG00000164080,ENST00000409535,,1,,,RAD54L2
ENSG00000164086,ENST00000495880,,1,,,DUSP7
ENSG00000164087,ENST00000296484,,1,,,POC1A
ENSG00000164091,ENST00000296490,,1,,,WDR82
ENSG00000164096,ENST00000504110,,1,,,ARLN
ENSG00000164104,ENST00000296503,,1,,,HMGB2
ENSG00000164105,ENST00000296504,,1,,,SAP30
ENSG00000164109,ENST00000296509,,1,,,MAD2L1
ENSG00000164111,ENST00000296511,,1,,,ANXA5
ENSG00000164114,ENST00000311277,,1,,,MAP9
ENSG00000164116,ENST00000506455,,1,,,GUCY1A1
ENSG00000164117,ENST00000393674,,1,,,FBXO8
ENSG00000164118,ENST00000296519,,1,,,CEP44
ENSG00000164120,ENST00000296522,,1,,,HPGD
ENSG00000164120,ENST00000542498,,1,,,HPGD
ENSG00000164122,ENST00000296525,,1,,,ASB5
ENSG00000164125,ENST00000585682,,1,,,GASK1B
ENSG00000164128,ENST00000296533,,1,,,NPY1R
ENSG00000164134,ENST00000700275,,1,,,NAA15
ENSG00000164134,ENST00000296543,,1,,,NAA15
ENSG00000164134,ENST00000700278,,1,,,NAA15
ENSG00000164136,ENST00000296545,,1,,,IL15
ENSG00000164136,ENST00000394159,,1,,,IL15
ENSG00000164142,ENST00000435205,,1,,,FHIP1A
ENSG00000164144,ENST00000353617,,1,,,ARFIP1
ENSG00000164151,ENST00000296564,,1,,,ICE1
ENSG00000164162,ENST00000613466,,1,,,ANAPC10
ENSG00000164163,ENST00000296577,,1,,,ABCE1
ENSG00000164164,ENST00000447906,,1,,,OTUD4
ENSG00000164164,ENST00000454497,,1,,,OTUD4
ENSG00000164167,ENST00000296581,,1,,,LSM6
ENSG00000164169,ENST00000322396,,1,,,PRMT9
ENSG00000164172,ENST00000450852,,1,,,MOCS2
ENSG00000164176,ENST00000380138,,1,,,EDIL3
ENSG00000164176,ENST00000296591,,1,,,EDIL3
ENSG00000164180,ENST00000510089,,1,,,TMEM161B
ENSG00000164180,ENST00000296595,,1,,,TMEM161B
ENSG00000164182,ENST00000678452,,1,,,NDUFAF2
ENSG00000164182,ENST00000296597,,1,,,NDUFAF2
ENSG00000164182,ENST00000677756,,1,,,NDUFAF2
ENSG00000164187,ENST00000296603,,1,,,LMBRD2
ENSG00000164188,ENST00000296604,,1,,,RANBP3L
ENSG00000164190,ENST00000282516,,1,,,NIPBL
ENSG00000164190,ENST00000514335,,1,,,NIPBL
ENSG00000164190,ENST00000448238,,1,,,NIPBL
ENSG00000164197,ENST00000389100,,1,,,RNF180
ENSG00000164199,ENST00000639212,,1,,,ADGRV1
ENSG00000164209,ENST00000513706,,1,,,SLC25A46
ENSG00000164211,ENST00000512160,,1,,,STARD4
ENSG00000164211,ENST00000296632,,1,,,STARD4
ENSG00000164219,ENST00000419445,,1,,,PGGT1B
ENSG00000164221,ENST00000506442,,1,,,CCDC112
ENSG00000164236,ENST00000296657,,1,,,ANKRD33B
ENSG00000164237,ENST00000296658,,1,,,CMBL
ENSG00000164251,ENST00000296677,,1,,,F2RL1
ENSG00000164252,ENST00000312916,,1,,,AGGF1
ENSG00000164253,ENST00000296679,,1,,,WDR41
ENSG00000164258,ENST00000296684,,1,,,NDUFS4
ENSG00000164266,ENST00000505722,,1,,,SPINK1
ENSG00000164266,ENST00000296695,,1,,,SPINK1
ENSG00000164283,ENST00000381405,,1,,,ESM1
ENSG00000164284,ENST00000416916,,1,,,GRPEL2
ENSG00000164284,ENST00000329271,,1,,,GRPEL2
ENSG00000164287,ENST00000381375,,1,,,CDC20B
ENSG00000164291,ENST00000380009,,1,,,ARSK
ENSG00000164292,ENST00000379982,,1,,,RHOBTB3
ENSG00000164294,ENST00000503787,,1,,,GPX8
ENSG00000164294,ENST00000502733,,1,,,GPX8
ENSG00000164300,ENST00000507668,,1,,,SERINC5
ENSG00000164305,ENST00000393585,,1,,,CASP3
ENSG00000164306,ENST00000515774,,1,,,PRIMPOL
ENSG00000164307,ENST00000296754,,1,,,ERAP1
ENSG00000164307,ENST00000443439,,1,,,ERAP1
ENSG00000164308,ENST00000510373,,1,,,ERAP2
ENSG00000164309,ENST00000506603,,1,,,CMYA5
ENSG00000164323,ENST00000458385,,1,,,CFAP97
ENSG00000164327,ENST00000357387,,1,,,RICTOR
ENSG00000164329,ENST00000505770,,1,,,TENT2
ENSG00000164329,ENST00000423041,,1,,,TENT2
ENSG00000164332,ENST00000519276,,1,,,UBLCP1
ENSG00000164342,ENST00000698354,,1,,,TLR3
ENSG00000164347,ENST00000296805,,1,,,GFM2
ENSG00000164347,ENST00000427854,,1,,,GFM2
ENSG00000164347,ENST00000515125,,1,,,GFM2
ENSG00000164366,ENST00000296824,,1,,,CCDC127
ENSG00000164379,ENST00000296839,,1,,,FOXQ1
ENSG00000164403,ENST00000378679,,1,,,SHROOM1
ENSG00000164405,ENST00000378665,,1,,,UQCRQ
ENSG00000164411,ENST00000369576,,1,,,GJB7
ENSG00000164414,ENST00000369552,,1,,,SLC35A1
ENSG00000164414,ENST00000369557,,1,,,SLC35A1
ENSG00000164418,ENST00000369138,,1,,,GRIK2
ENSG00000164442,ENST00000367651,,1,,,CITED2
ENSG00000164463,ENST00000296953,,1,,,CREBRF
ENSG00000164465,ENST00000338728,,1,,,DCBLD1
ENSG00000164484,ENST00000296978,,1,,,TMEM200A
ENSG00000164484,ENST00000392429,,1,,,TMEM200A
ENSG00000164494,ENST00000369037,,1,,,PDSS2
ENSG00000164506,ENST00000706865,,1,,,STXBP5
ENSG00000164506,ENST00000706866,,1,,,STXBP5
ENSG00000164535,ENST00000462934,,1,,,DAGLB
ENSG00000164542,ENST00000338533,,1,,,MATCAP2
ENSG00000164542,ENST00000440378,,1,,,MATCAP2
ENSG00000164548,ENST00000297071,,1,,,TRA2A
ENSG00000164576,ENST00000297109,,1,,,SAP30L
ENSG00000164597,ENST00000297135,,1,,,COG5
ENSG00000164597,ENST00000347053,,1,,,COG5
ENSG00000164603,ENST00000297145,,1,,,SAMTOR
ENSG00000164604,ENST00000424100,,1,,,GPR85
ENSG00000164604,ENST00000438062,,1,,,GPR85
ENSG00000164609,ENST00000521320,,1,,,SLU7
ENSG00000164609,ENST00000297151,,1,,,SLU7
ENSG00000164610,ENST00000297157,,1,,,RP9
ENSG00000164611,ENST00000352433,,1,,,PTTG1
ENSG00000164615,ENST00000676829,,1,,,CAMLG
ENSG00000164615,ENST00000678434,,1,,,CAMLG
ENSG00000164620,ENST00000518025,,1,,,RELL2
ENSG00000164626,ENST00000359534,,1,,,KCNK5
ENSG00000164631,ENST00000405858,,1,,,ZNF12
ENSG00000164638,ENST00000396872,,1,,,SLC29A4
ENSG00000164649,ENST00000406877,,1,,,CDCA7L
ENSG00000164654,ENST00000493227,,1,,,MIOS
ENSG00000164654,ENST00000340080,,1,,,MIOS
ENSG00000164654,ENST00000479694,,1,,,MIOS
ENSG00000164663,ENST00000394253,,1,,,USP49
ENSG00000164683,ENST00000674177,,1,,,HEY1
ENSG00000164684,ENST00000519936,,1,,,ZNF704
ENSG00000164687,ENST00000297258,,1,,,FABP5
ENSG00000164690,ENST00000297261,,1,,,SHH
ENSG00000164691,ENST00000326965,,1,,,TAGAP
ENSG00000164692,ENST00000297268,,1,,,COL1A2
ENSG00000164695,ENST00000297265,,1,,,CHMP4C
ENSG00000164713,ENST00000456357,,1,,,BRI3
ENSG00000164713,ENST00000539286,,1,,,BRI3
ENSG00000164713,ENST00000297290,,1,,,BRI3
ENSG00000164715,ENST00000297293,,1,,,LMTK2
ENSG00000164733,ENST00000420692,,1,,,CTSB
ENSG00000164741,ENST00000276297,,1,,,DLC1
ENSG00000164743,ENST00000297324,,1,,,C8orf48
ENSG00000164746,ENST00000435376,,1,,,C7orf57
ENSG00000164749,ENST00000396423,,1,,,HNF4G
ENSG00000164751,ENST00000357039,,1,,,PEX2
ENSG00000164754,ENST00000518055,,1,,,RAD21
ENSG00000164754,ENST00000689124,,1,,,RAD21
ENSG00000164758,ENST00000297347,,1,,,MED30
ENSG00000164761,ENST00000521597,,1,,,TNFRSF11B
ENSG00000164761,ENST00000297350,,1,,,TNFRSF11B
ENSG00000164764,ENST00000297354,,1,,,SBSPON
ENSG00000164815,ENST00000297431,,1,,,ORC5
ENSG00000164818,ENST00000297440,,1,,,DNAAF5
ENSG00000164823,ENST00000451899,,1,,,OSGIN2
ENSG00000164825,ENST00000297439,,1,,,DEFB1
ENSG00000164828,ENST00000452783,,1,,,SUN1
ENSG00000164828,ENST00000483996,,1,,,SUN1
ENSG00000164828,ENST00000497943,,1,,,SUN1
ENSG00000164830,ENST00000521369,,1,,,OXR1
ENSG00000164830,ENST00000312046,,1,,,OXR1
ENSG00000164841,ENST00000297459,,1,,,TMEM74
ENSG00000164850,ENST00000297469,,1,,,GPER1
ENSG00000164855,ENST00000297477,,1,,,TMEM184A
ENSG00000164855,ENST00000319018,,1,,,TMEM184A
ENSG00000164880,ENST00000404767,,1,,,INTS1
ENSG00000164885,ENST00000485972,,1,,,CDK5
ENSG00000164885,ENST00000297518,,1,,,CDK5
ENSG00000164889,ENST00000485713,,1,,,SLC4A2
ENSG00000164896,ENST00000459800,,1,,,FASTK
ENSG00000164897,ENST00000392818,,1,,,TMUB1
ENSG00000164898,ENST00000297534,,1,,,FMC1
ENSG00000164902,ENST00000297540,,1,,,PHAX
